code,date,open,high,low,close,change,volume,money,traded_market_value,market_value,turnover,adjust_price,report_date,report_type,PE_TTM,PS_TTM,PC_TTM,PB,adjust_price_f
sh688111,2021-10-13,261.0,262.96,245.1,253.2,-0.0299589999999999,2101202.0,527260000.0,54645000000.000015,116725000000.0,0.009736,253.85114783073453,2021-10-29,2021-09-30,100.62593416085977,37.29082028704267,61.12343277791088,15.380386506839953,252.32092620344204
sh688111,2021-10-14,253.2,258.27,251.02,254.78,0.00624,1448913.0,369480000.0,54986000000.0,117454000000.0,0.006714,255.4351789931983,2021-10-29,2021-09-30,101.25438827097558,37.52371819228365,61.5051760419511,15.47644392181949,253.8954087829515
sh688111,2021-10-15,257.47,274.99,252.0,265.0,0.040113,1774219.0,472360000.0,57191999999.99999,122165000000.0,0.008221,265.6814503281525,2021-10-29,2021-09-30,105.31563287009153,39.02876899007554,63.972106792148054,16.09719355414952,264.0799153154621
sh688111,2021-10-18,269.0,269.0,248.06,255.14,-0.037208,1948985.0,496120000.0,55064000000.0,117620000000.0,0.009031,255.79597492434257,2021-10-29,2021-09-30,101.39749304776463,37.576751185795324,61.59210249165025,15.498317078042538,254.25402982640432
sh688111,2021-10-19,255.99,269.22,253.02,268.35,0.051775,1433810.0,377760000.0,57915000000.0,123708999999.99995,0.006644,269.03981152605036,2021-10-29,2021-09-30,106.64667970962344,39.52203972490692,64.7806275050124,16.300640260224142,267.41803222066636
sh688111,2021-10-20,272.0,278.5,268.03,274.05,0.021241,1604796.0,440590000.0,59145000000.000015,126336999999.99995,0.007436,274.7544861626752,2021-10-29,2021-09-30,108.91221798312732,40.36162229688677,66.15678840747844,16.64692131175531,273.09825864306555
sh688111,2021-10-21,271.17,274.49,265.0,273.0,-0.003831,1253002.0,337070000.0,58919000000.000015,125853000000.0,0.005806,273.701901726186,2021-10-29,2021-09-30,108.49497273032071,40.20699597845518,65.9033402047412,16.58314656710498,272.052019214204
sh688111,2021-10-22,266.0,269.22,260.17,264.39,-0.031538,1732606.0,459060000.0,57061000000.0,121883999999.99995,0.008028,265.0698911495455,2021-10-29,2021-09-30,105.07338924191242,38.93899627214313,63.8249602116332,16.060167307771945,263.4720426322264
sh688111,2021-10-25,264.05,266.8,250.67,255.5,-0.033625,2261823.0,576300000.0,55141999999.99999,117785999999.99995,0.01048,256.15691605964207,2021-10-29,2021-09-30,101.54059782455364,37.629784179306974,61.67902894134938,15.52019023426558,254.61279519871778
sh688111,2021-10-26,255.5,255.9,249.0,255.9,0.001566,1811311.0,457680000.0,55228000000.0,117970000000.0,0.008393,256.55805779019147,2021-10-29,2021-09-30,101.69921998677769,37.68856773838016,61.77538115065448,15.54443517851282,255.01151883599897
sh688111,2021-10-27,252.99,256.07,249.33,252.89,-0.011762,1279815.0,322400000.0,54579000000.0,116582000000.0,0.0059299999999999,253.54042191446322,2021-10-29,2021-09-30,100.50265715434871,37.24513523841515,61.048550354374854,15.36154396864781,252.01207335144994
sh688111,2021-10-28,250.8,264.88,249.09,262.45,0.0378029999999999,1671073.0,433860000.0,56641999999.99999,120989000000.0,0.007743,263.12501048409564,2021-10-29,2021-09-30,104.30183035500761,38.6530653733905,63.356290497893845,15.942236736569365,261.5388857603548
sh688111,2021-10-29,270.0,298.68,270.0,295.28,0.12509,4611080.0,1334570000.0,63727000000.0,136124000000.0,0.021366,296.0393180455511,2021-10-29,2021-09-30,117.34936527490147,43.488332583023315,71.28178336654821,17.93651516690582,294.2547849801175
sh688111,2021-11-01,298.29,303.0,288.23,300.0,0.015985,2905915.0,868380000.0,64746000000.0,138300000000.0,0.013465,300.77150654450924,2022-03-24,2022-12-31,122.28933408137061,35.59882687653505,86.2797818637348,15.718783184568398,298.9584477180247
sh688111,2021-11-02,298.0,302.22,288.28,291.0,-0.03,2064676.0,604380000.0,62803000000.0,134151000000.0,0.009567,291.74836134817394,2022-03-24,2022-12-31,118.62065405892949,34.530862070238996,83.69138840782274,15.247219689031347,289.9896942864839
sh688111,2021-11-03,291.0,294.78,283.06,284.38,-0.022749,1759026.0,505870000.0,61375000000.0,131099000000.0,0.00815,285.1113778758643,2022-03-24,2022-12-31,115.92197692504413,33.74526829130057,81.78736892663606,14.90033808180573,283.39271873116064
sh688111,2021-11-04,286.02,288.88,280.3,282.34,-0.007174,1863792.0,526350000.0,60934000000.0,130158999999.99995,0.008636,283.0659888509828,2022-03-24,2022-12-31,115.09079851552502,33.50330952583459,81.20094090818405,14.793500365294559,281.3596593669833
sh688111,2021-11-05,282.33,286.48,278.84,280.56,-0.006304,1495650.0,422460000.0,60550000000.0,129338000000.0,0.0069299999999999,281.28154085726624,2022-03-24,2022-12-31,114.36484375572171,33.29198171046485,80.68875218142972,14.700187849065129,279.58596807433383
sh688111,2021-11-08,282.5,293.21,275.58,292.42,0.042273,1945444.0,557710000.0,63110000000.0,134806000000.0,0.009014,293.17215543392547,2022-03-24,2022-12-31,119.1998262485412,34.699460997239214,84.10001644195685,15.32166511915349,291.40490570274017
sh688111,2021-11-09,291.0,298.49,286.18,289.49,-0.01002,1344777.0,391110000.0,62478000000.0,133455000000.0,0.006231,290.23457043647755,2022-03-24,2022-12-31,118.00522834294516,34.351709622617385,83.25718213033065,15.168114315954995,288.4850285475987
sh688111,2021-11-10,291.0,291.0,275.81,278.5,-0.037963,1646180.0,462000000.0,60105999999.99999,128388000000.0,0.007628,279.21639543899755,2022-03-24,2022-12-31,113.5248230226971,33.04744891557904,80.09608556703675,14.592213561101719,277.53327140884625
sh688111,2021-11-11,277.15,282.96,275.85,280.57,0.0074329999999999,1437238.0,402060000.0,60552000000.0,129343000000.0,0.006659,281.2918109062956,2022-03-24,2022-12-31,114.36926491747447,33.293268725174784,80.69187147940022,14.700756134791254,279.5961762152282
sh688111,2021-11-12,280.36,285.88,278.8,282.05,0.005275,1355851.0,384640000.0,60872000000.0,130025000000.0,0.006282,282.7756252088263,2022-03-24,2022-12-31,114.97231138055108,33.4688175316086,81.11734372257496,14.778270307834461,281.0710460447635
sh688111,2021-11-15,283.56,294.48,283.25,287.48,0.019252,1371744.0,397020000.0,62044000000.000015,132528000000.0,0.006356,288.2196215453466,2022-03-24,2022-12-31,117.18554495398325,34.11309709539723,82.67886428660191,15.062754142331748,286.4822258232173
sh688111,2021-11-16,287.15,290.62,280.6,282.0,-0.019062,991753.0,281680000.0,60861000000.0,130002000000.0,0.004595,282.7255791194492,2022-03-24,2022-12-31,114.95197403648837,33.46289726394294,81.1029949519107,14.775656193494294,281.02130163457514
sh688111,2021-11-17,281.12,289.77,281.05,286.7,0.0166669999999999,1172632.0,335180000.0,61875000000.0,132169000000.0,0.0054329999999999,287.4377663466331,2022-03-24,2022-12-31,116.868105540135,34.02068943922459,82.45489869232078,15.0219512271961,285.7050836689186
sh688111,2021-11-18,285.82,291.0,275.13,276.0,-0.037321,1435682.0,401700000.0,60167999999.99999,127235999999.99995,0.006586,276.71030146881037,2022-03-24,2022-12-31,112.50618735486091,32.75092072641223,79.37739931463598,14.461280529802922,275.0422842413108
sh688111,2021-11-19,276.0,278.9,273.32,273.63,-0.0085869565217391,928801.0,255968954.0,59651340000.0,126143430000.0,0.0042605550458715,274.3342021409804,2022-03-24,2022-12-31,111.54010161561813,32.46968999408762,78.6957890379125,14.337102142644836,272.68050810489086
sh688111,2021-11-22,275.0,276.0,263.57,268.78,-0.0177246646931988,2824635.0,756196759.0,58594040000.0,123907580000.0,0.0129570412844036,269.4717203941553,2022-03-24,2022-12-31,109.56309071463599,31.8941756262503,77.3009325644488,14.082981814494316,267.8473375303606
sh688111,2021-11-23,267.8,271.05,264.1,271.03,0.0083711585683459,1736097.0,463989659.0,59084540000.0,124944830000.0,0.007963747706422,271.72751089525974,2022-03-24,2022-12-31,110.48026072024626,32.16116682782431,77.9480309284268,14.200872688378578,270.0895300649366
sh688111,2021-11-24,270.0,271.59,265.47,265.86,-0.0190753791093235,1039305.0,277787582.0,57957480000.0,122561460000.0,0.0047674541284403,266.54420561049983,2022-03-24,2022-12-31,108.37280786291063,31.547680377985362,76.46114268764178,13.929985658164515,264.93746988548884
sh688111,2021-11-25,266.18,275.44,264.01,273.01,0.0268938539080718,1486059.0,402914218.0,59516180000.0,125857610000.0,0.0068167844036697,273.71260653623165,2022-03-24,2022-12-31,111.28737032518329,32.39611908520944,78.51747748872745,14.304616657396728,272.0626594953634
sh688111,2021-11-26,272.47,273.27,267.5,271.5,-0.0055309329328595,942165.0,254442919.0,59187000000.0,125161500000.0,0.0043218577981651,272.19872046660157,2022-03-24,2022-12-31,110.67184734364041,32.216938323264216,78.08320258667999,14.2254987820344,270.5578991721591
sh688111,2021-11-29,267.65,270.79,263.35,267.0,-0.0165745856353589,1310290.0,348400299.0,58206000000.0,123087000000.0,0.0060105045871559,267.6871394643928,2022-03-24,2022-12-31,108.83750733241985,31.682955920116193,76.78900585872397,13.989717034265874,266.07351410300737
sh688111,2021-11-30,266.1,270.9,266.1,270.84,0.01438202247191,1688059.0,454291127.0,59043120000.0,124857240000.0,0.0077433899082568,271.53702191961105,2022-03-24,2022-12-31,110.4028108086614,32.13862090413584,77.89338706657978,14.190917459028352,269.90018936201693
sh688111,2021-12-01,268.0,273.0,265.01,267.73,-0.0114827942696793,1430494.0,384070461.0,58365140000.0,123423530000.0,0.0065618990825688,268.4190181603067,2022-03-24,2022-12-31,109.13507804535116,31.76957973218242,76.99895332792572,14.027966073348326,266.8009810142254
sh688111,2021-12-02,265.73,268.97,260.2,260.2,-0.0281253501662123,1419161.0,373354686.0,56723600000.0,119952200000.0,0.0065099128440366,260.8696392832772,2022-03-24,2022-12-31,106.06561575990877,30.876049177581397,74.83333080314597,13.633424615415658,259.2971099985113
sh688111,2021-12-03,259.6,261.48,252.57,253.77,-0.0247117601844734,2270579.0,577978624.0,55321860000.0,116987970000.0,0.0104155,254.42309131789875,2022-03-24,2022-12-31,103.4445476994314,30.113047654861,72.98406747853326,13.296518695826409,252.88942199970109
sh688111,2021-12-06,253.58,254.0,246.1,249.98,-0.0149347834653427,1886069.0,471190602.0,54495640000.0,115240780000.0,0.0086516926605504,250.62333754048282,2022-03-24,2022-12-31,101.89962577887007,29.663315808654104,71.89406623432141,13.09793806826136,249.11257324145987
sh688111,2021-12-07,252.49,252.99,247.37,250.0,8.000640051197827e-05,1240972.0,309819356.0,54500000000.0,115250000000.0,0.0056925321100917,250.64338901160374,2022-03-24,2022-12-31,101.90777840114218,29.665689063779208,71.899818219779,13.098985987140331,249.1325038417672
sh688111,2021-12-08,251.0,255.33,248.07,254.37,0.0174799999999999,1706688.0,430791556.0,55452660000.0,117264570000.0,0.0078288440366972,255.02463545152654,2022-03-24,2022-12-31,103.68912636759414,30.184245308614067,73.15662704226074,13.327956262195546,253.48734000892128
sh688111,2021-12-09,253.92,271.89,252.53,269.82,0.0607382946102135,3282578.0,870965881.0,58820760000.0,124387020000.0,0.0150576972477064,270.51439689244364,2022-03-24,2022-12-31,109.98702707278473,32.01758489275562,77.60003580824306,14.137473596200817,268.8837287463425
sh688111,2021-12-10,267.09,268.83,260.09,264.73,-0.0188644281372766,2991146.0,789374679.0,57711140000.0,122040530000.0,0.0137208532110091,265.4112974921674,2022-03-24,2022-12-31,107.91218470453745,31.413591463417074,76.13615550928837,13.870778241502641,263.8113909681241
sh688111,2021-12-13,261.58,267.48,255.56,256.0,-0.0329769954293054,2326957.0,604373144.0,55808000000.0,118016000000.0,0.010674114678899,256.6588303478822,2022-03-24,2022-12-31,104.35356508276959,30.377665601309907,73.62541385705369,13.4133616508317,255.1116839339696
sh688111,2021-12-14,257.69,265.37,255.5,258.4,0.0093749999999999,2455864.0,637819543.0,56331200000.0,119122400000.0,0.0112654311926605,259.06500688239356,2022-03-24,2022-12-31,105.33187975542056,30.662456216322184,74.31565211196357,13.539111916308249,257.5033559708505
sh688111,2021-12-15,256.95,259.0,251.0,251.52,-0.0266253869969038,1569580.0,399356461.0,54831360000.0,115950720000.0,0.0071999082568807,252.1673008167943,2022-03-24,2022-12-31,102.52737769382112,29.846056453286984,72.33696911455526,13.178627821942145,250.64722946512518
sh688111,2021-12-16,251.68,257.81,251.68,254.48,0.01176844783715,1210471.0,308726579.0,55476640000.0,117315280000.0,0.005552619266055,255.13491854269168,2022-03-24,2022-12-31,103.73396579009064,30.197298211802128,73.18826296227743,13.333719816029886,253.59695831061168
sh688111,2021-12-17,253.53,255.87,246.44,246.9,-0.0297862307450487,1563422.0,389040044.0,53824200000.0,113820900000.0,0.0071716605504587,247.53541098785985,2022-03-24,2022-12-31,100.644121948968,29.297834519388346,71.00826047385374,12.936558560899792,246.04326079412928
sh688111,2021-12-20,239.0,249.78,237.0,242.66,-0.0171729445119481,1959315.0,479343203.0,52899880000.0,111866260000.0,0.0089876834862385,243.28449911022307,2022-03-24,2022-12-31,98.91576602728463,28.79470443286665,69.78883955684628,12.714399758557892,241.8179735289729
sh688111,2021-12-21,242.66,248.71,240.5,246.6,0.0162367097997198,1219287.0,297922119.0,53758800000.0,113682600000.0,0.0055930596330275,247.23463892104596,2022-03-24,2022-12-31,100.52183261488663,29.26223569251181,70.92198069199,12.920839777715223,245.7443017895192
sh688111,2021-12-22,246.6,249.11,243.95,246.22,-0.0015409570154095,1523207.0,375474178.0,53675960000.0,113507420000.0,0.0069871880733944,246.85366096974835,2022-03-24,2022-12-31,100.3669327917169,29.217143845134864,70.81269296829593,12.90092931901477,245.36562038367975
sh688111,2021-12-23,248.58,266.09,246.51,259.31,0.0531638372187475,2966721.0,771264321.0,56529580000.0,119541910000.0,0.0136088119266055,259.97734881839597,2022-03-24,2022-12-31,105.70282406880071,30.770439324514346,74.57736745028356,13.586792225301439,258.41019828483473
sh688111,2021-12-24,259.31,261.78,252.31,259.6,0.0011183525510007,1556362.0,400976051.0,56592800000.0,119675600000.0,0.0071392752293577,260.2680951496494,2022-03-24,2022-12-31,105.82103709174602,30.804851523828326,74.66077123941851,13.601987049046523,258.6991919892912
sh688111,2021-12-27,256.56,265.5,256.1,264.2,0.0177195685670261,1508961.0,395413748.0,57595600000.0,121796200000.0,0.0069218394495412,264.8799335074629,2022-03-24,2022-12-31,107.69614021432704,31.350700202601864,75.98372789466244,13.843008391209903,263.2832300599797
sh688111,2021-12-28,264.48,265.88,258.6,263.58,-0.0023467070401211,1361542.0,357571226.0,57460440000.0,121510380000.0,0.0062456055045871,264.2583379027142,2022-03-24,2022-12-31,107.4434089238922,31.27712929372369,75.80541634547738,13.810522905961793,262.6653814504521
sh688111,2021-12-29,262.85,265.68,259.11,261.04,-0.0096365429850517,1576317.0,411431516.0,56906720000.0,120339440000.0,0.0072308119266055,261.7118010703564,2022-03-24,2022-12-31,106.4080258953366,30.97572589283569,75.07491419236443,13.67743720833245,260.13419521141986
sh688111,2021-12-30,260.56,265.5,259.3,263.0,0.0075084278271528,1372535.0,360675156.0,57334000000.0,121243000000.0,0.0062960321100917,263.67684524020734,2022-03-24,2022-12-31,107.20698287800157,31.208304895095726,75.6386087672075,13.78013325847163,262.0873940415393
sh688111,2021-12-31,263.88,267.8,258.27,265.0,0.0076045627376426,1605115.0,424609915.0,57770000000.0,122165000000.0,0.0073629128440366,265.6819923523002,2022-03-24,2022-12-31,108.0222451052107,31.445630407605957,76.21380731296573,13.884925146368753,264.0804540722734
sh688111,2022-01-04,263.0,267.8,257.88,258.06,-0.0261886792452829,1723407.0,450226876.0,56257080000.0,118965660000.0,0.0079055366972477,258.7241318733381,2022-03-24,2022-12-31,105.193285176795,30.62211087919545,74.21786835918466,13.521297295365736,257.16453576562606
sh688111,2022-01-05,256.93,269.98,256.05,260.06,0.0077501356273734,2336840.0,617261004.0,56693080000.0,119887660000.0,0.0107194495412844,260.72927898543094,2022-03-24,2022-12-31,106.00854740400413,30.85943639170568,74.7930669049429,13.62608918326286,259.15759579636017
sh688111,2022-01-06,259.0,260.05,241.88,243.0,-0.0656002460970545,2629858.0,651746861.0,52974000000.0,112023000000.0,0.0120635688073394,243.6253741192791,2022-03-24,2022-12-31,99.05436060591019,28.83504976999339,69.88662330962518,12.732214379500403,242.15679373419798
sh688111,2022-01-07,244.22,247.33,240.61,241.89,-0.0045679012345679,2690872.0,656246570.0,52732020000.0,111511290000.0,0.0123434495412844,242.5125174720676,2022-03-24,2022-12-31,98.60189006980912,28.70333411055021,69.56738811672936,12.674054881717499,241.05064541714057
sh688111,2022-01-10,243.0,271.48,243.0,267.31,0.1050890900822689,4082715.0,1067567309.0,58273580000.0,123229910000.0,0.0187280504587155,267.9979372667675,2022-03-24,2022-12-31,108.96387297763727,31.71974137455528,76.8781616333165,14.005959776889929,266.38243840777153
sh688111,2022-01-11,269.91,279.0,263.01,267.15,-0.0005985559836894,2747000.0,746449212.0,58238700000.0,123156150000.0,0.0126009174311926,267.8375254978001,2022-03-24,2022-12-31,108.89865199946054,31.700755333554458,76.83214574965584,13.99757642585816,266.22299360531275
sh688111,2022-01-12,265.11,269.65,259.81,260.55,-0.0247052217855135,1945254.0,509073992.0,56799900000.0,120113550000.0,0.0089231834862385,261.2205400278938,2022-03-24,2022-12-31,106.20828664967038,30.91758114227069,74.93399054865367,13.651763195797654,259.64589550389013
sh688111,2022-01-13,261.0,264.41,254.01,254.01,-0.0251007484168106,1528107.0,392520820.0,55374180000.0,117098610000.0,0.0070096651376146,254.6637089713502,2022-03-24,2022-12-31,103.54237916669649,30.141526716362225,73.05309130402425,13.309093722374062,253.12858920338948
sh688111,2022-01-14,254.48,254.48,241.0,244.2,-0.0386205267509153,2532996.0,622056979.0,53235600000.0,112576200000.0,0.0116192477064219,244.82846238653488,2022-03-24,2022-12-31,99.54351794223567,28.977445077499528,70.23174243708011,12.795089512238675,243.35262975263853
sh688111,2022-01-17,246.96,265.63,238.93,265.6,0.0876330876330877,4900642.0,1240815650.0,57900800000.0,122441600000.0,0.0224800091743119,266.2835364859282,2022-03-24,2022-12-31,108.26682377337343,31.516828061359025,76.3863668766932,13.91636271273789,264.6783720814939
sh688111,2022-01-18,261.0,288.2,258.88,276.5,0.041039156626506,5381763.0,1485453556.0,60277000000.0,127466500000.0,0.0246869862385321,277.21158824683414,2022-03-24,2022-12-31,112.71000291166324,32.8102521045398,79.52119895107556,14.487478501777208,275.5405492489949
sh688111,2022-01-19,275.0,281.45,270.11,272.51,-0.0144303797468354,1832811.0,504078134.0,59407180000.0,125627110000.0,0.0084073899082568,273.21131975820896,2022-03-24,2022-12-31,111.083554768381,32.33678770708188,78.3736778522879,14.278418685422446,271.5643944876804
sh688111,2022-01-20,273.87,277.99,266.0,274.46,0.0071557007082307,1515649.0,414057987.0,59832280000.0,126526060000.0,0.0069525183486238,275.16633819249944,2022-03-24,2022-12-31,111.87843543990994,32.56818008177936,78.93449643440218,14.380590776122144,273.50762801764614
sh688111,2022-01-21,273.3,279.0,266.0,267.9,-0.0239014792683815,1746219.0,472299486.0,58402200000.0,123501900000.0,0.0080101788990825,268.589455664835,2022-03-24,2022-12-31,109.20437533466396,31.789752400745794,77.04784520431517,14.03687338381958,266.97039111683813
sh688111,2022-01-24,265.39,272.15,261.8,271.99,0.0152668906308324,1655475.0,443678681.0,59293820000.0,125387390000.0,0.0075939220183486,272.6899815090648,2022-03-24,2022-12-31,110.87158658930665,32.27508307382923,78.22412623039075,14.251172794569197,271.0461988796895
sh688111,2022-01-25,270.96,275.9,257.56,258.8,-0.0484944299422772,2388317.0,630106257.0,56418400000.0,119306800000.0,0.0109555825688073,259.46603630481263,2022-03-24,2022-12-31,105.49493220086238,30.709921318824236,74.43069182111522,13.560070293887673,257.9019679769978
sh688111,2022-01-26,261.82,263.79,249.01,255.77,-0.0117078825347758,2130747.0,539413065.0,55757860000.0,117909970000.0,0.0097740688073394,256.428238429992,2022-03-24,2022-12-31,104.25980992664054,30.35037316737123,73.55926602429149,13.401310583723532,254.88248203043563
sh688111,2022-01-27,253.1,256.16,245.66,246.87,-0.0347968878289087,1652035.0,411155235.0,53817660000.0,113807070000.0,0.0075781422018348,247.50533378117893,2022-03-24,2022-12-31,100.63189301555988,29.294274636700692,70.99963249566736,12.934986682581336,246.01336489366875
sh688111,2022-01-28,247.14,251.0,242.05,243.29,-0.0145015595252562,1699393.0,416211272.0,53037220000.0,112156690000.0,0.0077953807339449,243.91612045053276,2022-03-24,2022-12-31,99.17257362885552,28.869461969307373,69.97002709876013,12.747409203245486,242.44578743865463
sh688111,2022-02-07,246.5,248.88,239.29,242.75,-0.0022195733486785,1630353.0,395052691.0,52919500000.0,111907750000.0,0.0074786834862385,243.37473073026771,2022-03-24,2022-12-31,98.95245282750905,28.80538408092961,69.8147234914054,12.719115393513263,241.90766123035644
sh688111,2022-02-08,241.79,244.6,239.07,240.69,-0.008486096807415,1294659.0,312397033.0,52470420000.0,110958090000.0,0.0059388027522935,241.3094292048121,2022-03-24,2022-12-31,98.11273273348364,28.560938803044067,69.22226898927443,12.611179748979225,239.85480939870027
sh688111,2022-02-09,241.95,243.8,226.68,228.9,-0.0489841705097843,3354670.0,780640845.0,49900200000.0,105522900000.0,0.0153883944954128,229.48908697902488,2022-03-24,2022-12-31,93.30676190408577,27.16190490679624,65.83147356202964,11.993431569825688,228.10572051752254
sh688111,2022-02-10,227.22,228.0,208.3,213.88,-0.0656181738750546,5184499.0,1109455298.0,46625840000.0,98598680000.0,0.0237821055045871,214.43043216720767,2022-03-24,2022-12-31,87.18414257774515,25.379590307844385,61.51173248338532,11.206444491718296,213.13783968670913
sh688111,2022-02-11,211.6,217.29,208.9,214.59,0.0033196184776511,3716577.0,794029405.0,46780620000.0,98925990000.0,0.0170485183486238,215.14225939200068,2022-03-24,2022-12-31,87.4735606684044,25.46384086478552,61.715927967129495,11.243645611921776,213.84537599761978
sh688111,2022-02-14,212.72,219.95,207.01,212.79,-0.0083880889137425,1712820.0,367025396.0,46388220000.0,98096190000.0,0.0078569724770642,213.3376269911171,2022-03-24,2022-12-31,86.73982466391617,25.250247903526308,61.198249275947084,11.149332912814364,212.05162196995903
sh688111,2022-02-15,214.34,222.68,212.81,220.03,0.0340241552704545,1623648.0,355621163.0,47966540000.0,101433830000.0,0.0074479266055045,220.5962595368932,2022-03-24,2022-12-31,89.69107392641325,26.109366258813356,63.280468011591886,11.52867954700195,219.26649928121668
sh688111,2022-02-16,221.99,222.0,216.44,217.83,-0.0099986365495613,1345573.0,294515921.0,47486940000.0,100419630000.0,0.0061723532110091,218.3905977135911,2022-03-24,2022-12-31,88.79428547648321,25.8483081950521,62.64774961125784,11.413408470315115,217.07413324740912
sh688111,2022-02-17,219.0,220.0,216.7,218.1,0.0012394986916401,1027189.0,224316755.0,47545800000.0,100544100000.0,0.0047118761467889,218.6612925737236,2022-03-24,2022-12-31,88.90434587715643,25.88034713924098,62.72540141493519,11.427555375181225,217.34319635155822
sh688111,2022-02-18,217.77,221.55,217.08,220.41,0.0105914718019257,900188.0,197630029.0,48049380000.0,101609010000.0,0.0041293027522935,220.97723748819084,2022-03-24,2022-12-31,89.84597374958298,26.154458106190297,63.38975573528595,11.548590005702403,219.64518068705615
sh688111,2022-02-21,221.0,225.54,213.36,215.03,-0.0244090558504604,1725296.0,375579602.0,46876540000.0,99128830000.0,0.0079142018348623,215.58339175666114,2022-03-24,2022-12-31,87.65291835839041,25.51605247753777,61.842471647196305,11.266699827259142,214.28384920438134
sh688111,2022-02-22,213.07,214.99,209.16,212.0,-0.0140910570618053,2105305.0,445473231.0,46216000000.0,97732000000.0,0.0096573623853211,212.54559388184052,2022-03-24,2022-12-31,86.41779608416856,25.156504326084768,60.97104585037258,11.107940117095001,211.26436325781913
sh688111,2022-02-23,211.01,222.26,211.01,219.3,0.0344339622641509,1572210.0,340324179.0,47807400000.0,101097300000.0,0.0072119724770642,219.86438084097935,2022-03-24,2022-12-31,89.39350321348192,26.02274244674712,63.070520542390135,11.4904305079195,218.53903236999875
sh688111,2022-02-24,218.0,219.3,204.0,207.65,-0.0531235750113999,2424018.0,508360310.0,45267700000.0,95726650000.0,0.0111193486238532,208.1843989130386,2022-03-24,2022-12-31,84.64460073998869,24.64032133637501,59.71998901334843,10.88001776091876,206.92945769097238
sh688111,2022-02-25,208.74,212.88,208.74,211.13,0.0167589694196965,1487990.0,313519015.0,46026340000.0,97330930000.0,0.0068256422018348,211.67335488808015,2022-03-24,2022-12-31,86.06315701533259,25.053267728142814,60.72083448296775,11.062355645859753,210.39738214444978
sh688111,2022-02-28,210.0,218.8,201.8,213.22,0.0098991142897741,4420647.0,928100881.0,46481960000.0,98294420000.0,0.0202781972477064,213.76873362021718,2022-03-24,2022-12-31,86.91510604276614,25.30127288871601,61.321916963285105,11.171863168712246,212.480129876567
sh688111,2022-03-01,210.16,213.96,202.24,204.17,-0.0424444236000375,3530675.0,724741153.0,44509060000.0,94122370000.0,0.0161957568807339,204.6954429379971,2022-03-24,2022-12-31,83.22604446464479,24.227374944607202,58.7191435437291,10.697679875977766,203.461533237495
sh688111,2022-03-02,202.75,202.76,198.58,200.0,-0.0204241563403045,1876385.0,376597772.0,43600000000.0,92200000000.0,0.0086072706422018,200.51471120928355,2022-03-24,2022-12-31,81.52622272091374,23.732551251023366,57.519854575823196,10.479188789712266,199.30600307341433
sh688111,2022-03-03,200.43,201.46,191.11,191.55,-0.0422499999999999,3661998.0,707913943.0,41757900000.0,88304550000.0,0.0167981559633027,192.04296466069135,2022-03-24,2022-12-31,78.08173981095514,22.72985096066763,55.08964071999467,10.036443063346923,190.88532444356258
sh688111,2022-03-04,189.57,191.55,185.25,186.0,-0.0289741581832419,3265358.0,612524323.0,40548000000.0,85746000000.0,0.0149787064220183,186.47868142463372,2022-03-24,2022-12-31,75.81938713044978,22.07127266345173,53.49346475551557,9.745645574432407,185.35458285827534
sh688111,2022-03-07,185.03,185.03,176.0,182.38,-0.0194623655913979,3009941.0,547300940.0,39758840000.0,84077180000.0,0.0138070688073394,182.84936515174567,2022-03-24,2022-12-31,74.34376249920123,21.641713485808207,52.45235538769317,9.555972257338615,181.74714420264652
sh688111,2022-03-08,182.0,188.59,181.03,183.58,0.0065796688233359,2848538.0,527615211.0,40020440000.0,84630380000.0,0.0130666880733944,184.0524534190014,2022-03-24,2022-12-31,74.83291983552671,21.784108793314342,52.79747451514811,9.618847390076889,182.94298022108703
sh688111,2022-03-09,183.58,186.44,177.15,182.0,-0.0086066020263645,3114514.0,565185306.0,39676000000.0,83902000000.0,0.0142867614678899,182.46838720044806,2022-03-24,2022-12-31,74.1888626760315,21.596621638431262,52.34306766399911,9.536061798638162,181.36846279680705
sh688111,2022-03-10,186.2,189.87,185.0,188.0,0.0329670329670329,2745906.0,514899060.0,40984000000.0,86668000000.0,0.0125958990825688,188.48382853672655,2022-03-24,2022-12-31,76.63464935765892,22.308598175961965,54.0686633012738,9.85043746232953,187.34764288900948
sh688111,2022-03-11,185.1,195.0,182.52,194.1,0.0324468085106381,2078014.0,392654480.0,42313800000.0,89480100000.0,0.0095321743119266,194.5995272286097,2022-03-24,2022-12-31,79.12119915064679,23.032440989118175,55.82301886583641,10.170052720415754,193.4264759827486
sh688111,2022-03-14,196.36,197.0,190.53,192.05,-0.010561566202988,1665020.0,322936188.0,41866900000.0,88535050000.0,0.0076377064220183,192.54425143871458,2022-03-24,2022-12-31,78.28555536775742,22.789182338795186,55.23344035643423,10.062641035321203,191.38358945124614
sh688111,2022-03-15,186.8,195.0,185.11,187.01,-0.0262431658422287,1889873.0,360984188.0,40768180000.0,86211610000.0,0.0086691422018348,187.49128071624062,2022-03-24,2022-12-31,76.23109455519038,22.191122047269396,53.78394002112348,9.798565477820453,186.3610781737961
